"","species","chemical","formula","iupac"
"176","Abies balsamea","sugar","C13H19Cl3O6","(3aR,5R,6R,6aR)-5-[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]-2,2-dimethyl-6-(trichloromethyl)-5,6a-dihydro-3aH-furo[2,3-d][1,3]dioxol-6-ol"
"177","Abies balsamea","sugar","C15H10O6","5,6,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one"
"178","Abies balsamea","sugar","C17H14O6","5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-7-methoxychromen-4-one"
"179","Abies balsamea","sugar","C21H22O8","2-(3,4-dimethoxyphenyl)-5,6,7,8-tetramethoxychromen-4-one"
"180","Abies balsamea","sugar","C16H12O7","2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-methoxychromen-4-one"
"181","Abies balsamea","sugar","C16H12O7","3,5,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)chromen-4-one"
"182","Abies balsamea","sugar","C27H30O16","2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one"
"183","Abies balsamea","sugar","C15H12O2","2-phenyl-2,3-dihydrochromen-4-one"
"184","Abies balsamea","sugar","C33H42O19","2-[3,4-bis(2-hydroxyethoxy)phenyl]-5-hydroxy-7-(2-hydroxyethoxy)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one"
"185","Abies balsamea","sugar","C6H8O6","(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one"
"186","Abies balsamea","sugar","C6H8O6","2-(1,2-dihydroxyethyl)-3,4-dihydroxy-2H-furan-5-one"
"187","Abies balsamea","sugar","C6H8O6","(2R)-2-(1,2-dihydroxyethyl)-3,4-dihydroxy-2H-furan-5-one"
"188","Abies balsamea","sugar","C6H8O6","(5R)-5-[(1S)-1,2-dihydroxyethyl]-4-hydroxyoxolane-2,3-dione"
"189","Abies balsamea","sugar","C6H8O6","(2S)-2-[(1R)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one"
"190","Abies balsamea","sugar","C6H8O6","(2S)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one"
"191","Abies balsamea","sugar","C7H10O6","(2R)-2-[(1S)-1,3-dihydroxypropyl]-3,4-dihydroxy-2H-furan-5-one"
"192","Abies balsamea","sugar","C6H8O6","(5R)-5-[(1R)-1,2-dihydroxyethyl]-3-hydroxyoxolane-2,4-dione"
"193","Abies balsamea","sugar","C6H8O6","(5R)-5-[(1S)-1,2-dihydroxyethyl]-3-hydroxyoxolane-2,4-dione"
"194","Abies balsamea","sugar","C226H325CoN35O49PS2+","(1S,3Z)-3-[(2E)-2-[(1R,3aS,7aR)-7a-methyl-1-[(2R)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol;5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid;2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;(2S)-2-[[4-[(2-amino-4-oxo-3H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid;4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol;cobalt(2+);3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid;(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one;[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[(4Z,9Z,14Z)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydrocorrin-3-yl]propanoylamino]propan-2-yl phosphate;7,8-dimethyl-10-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]benzo[g]pteridine-2,4-dione;(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraen-1-ol;pyridine-3-carboxamide;(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydrochromen-6-ol;cyanide"
"195","Abies balsamea","sugar","C227H328ClCoN35O48PS2+","(1S,3Z)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol;5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid;2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;(2S)-2-[[4-[(2-amino-4-oxo-3H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid;4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol;cobalt(2+);(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one;2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide;[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[(4Z,9Z,14Z)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydrocorrin-3-yl]propanoylamino]propan-2-yl phosphate;7,8-dimethyl-10-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]benzo[g]pteridine-2,4-dione;(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraen-1-ol;pyridine-3-carboxamide;(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydrochromen-6-ol;cyanide;hydrochloride"
"196","Abies balsamea","sugar","C274H401CoN35O52PS2+","(1S,3Z)-3-[(2E)-2-[(1R,3aS,7aR)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol;5-[(3aS,4S,6aR)-2-oxo-1,3,3a,4,6,6a-hexahydrothieno[3,4-d]imidazol-4-yl]pentanoic acid;2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;(2S)-2-[[4-[(2-amino-4-oxo-3H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid;4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol;cobalt(2+);3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid;(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one;[5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[(4Z,9Z,14Z)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydrocorrin-3-yl]propanoylamino]propan-2-yl phosphate;7,8-dimethyl-10-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]benzo[g]pteridine-2,4-dione;[(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenyl] hexadecanoate;2-methyl-3-[(Z)-3,7,11,15-tetramethylhexadec-2-enyl]naphthalene-1,4-dione;pyridine-3-carboxamide;(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydrochromen-6-ol;cyanide"
"197","Abies balsamea","sugar","C6H10O6","(4R,5R)-5-(1,2-dihydroxyethyl)-3,4-dihydroxyoxolan-2-one"
"198","Abies balsamea","sugar","C6H8O6","5-[(1S)-1,2-dihydroxyethyl]furan-2,3,4-triol"
"199","Abies balsamea","sugar","C6H6O6","(2R)-2-[(2R)-3,4-dihydroxy-5-oxo-2H-furan-2-yl]-2-hydroxyacetaldehyde"
"200","Abies balsamea","sugar","C7H10O5","4-(1,2-dihydroxyethyl)-2,3-dihydroxycyclopent-2-en-1-one"
"201","Abies balsamea","sugar","C32H42N2O7","(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one;2-(1-phenylcyclohexyl)-1-[4-(2-phenylethyl)piperazin-1-yl]ethanone"
"202","Abies balsamea","sugar","C6H8O6","5-(1,2-dihydroxyethyl)-4-hydroxyoxolane-2,3-dione"
"203","Abies balsamea","sugar","C6H8O9S","[(2R)-2-[(1S)-1,2-dihydroxyethyl]-4-hydroxy-5-oxo-2H-furan-3-yl] hydrogen sulfate"
"204","Abies balsamea","sugar","C15H14O6","(2R,3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol"
"205","Abies balsamea","sugar","C15H14O6","2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol"
"206","Abies balsamea","sugar","C15H14O6","(2R,3S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol"
"207","Abies balsamea","sugar","C15H14O6","(3R)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol"
"208","Abies balsamea","sugar","C8H18N2O","1-(3-methoxypropyl)piperazine"
"209","Abies balsamea","sugar","C3H8O2","propane-1,3-diol"
"210","Abies balsamea","sugar","C10H12O5","propyl 3,4,5-trihydroxybenzoate"
"211","Abies balsamea","sugar","C16H18N2O4S","(2S,5R,6R)-3,3-dimethyl-7-oxo-6-[(2-phenylacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
"212","Abies balsamea","sugar","C10H14N5O8P","[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate"
"213","Abies balsamea","sugar","C3H9O6P","2,3-dihydroxypropyl dihydrogen phosphate"
"214","Abies balsamea","sugar","C46H95O8P","[(2S)-2,3-bis[(3R,7R,11R)-3,7,11,15-tetramethylhexadecoxy]propyl] [(2S)-2,3-dihydroxypropyl] hydrogen phosphate"
"215","Abies balsamea","sugar","C12H14N2O2","3-ethyl-3-pyridin-4-ylpiperidine-2,6-dione"
"216","Abies balsamea","sugar","C7H12N2O3","2-[[(2S)-pyrrolidine-2-carbonyl]amino]acetic acid"
"217","Abies balsamea","sugar","C3H8O2","1,1,2,2,3,3-hexadeuteriopropane-1,3-diol"
"218","Abies balsamea","sugar","C7H12N2O3","2-(pyrrolidine-2-carbonylamino)acetic acid"
"219","Abies balsamea","acetic acid","C2H4O2","acetic acid"
"220","Abies balsamea","acetic acid","C2H3O2-","acetate"
"227","Abies balsamea","acetic acid","C4H8O2","ethyl acetate"
"228","Abies balsamea","acetic acid","C2H3AgO2","silver;acetate"
"229","Abies balsamea","acetic acid","C2H6O","ethanol"
"230","Abies balsamea","acetic acid","C2H4O2S","2-sulfanylacetic acid"
"231","Abies balsamea","acetic acid","C2H4O3","2-hydroxyacetic acid"
"232","Abies balsamea","acetic acid","C2H4O","acetaldehyde"
"235","Abies balsamea","acetic acid","C2H7O2+","hydroxy(dimethyl)oxidanium"
"238","Abies balsamea","acetic acid","C6H12O2","2-methylpropyl acetate"
"239","Abies balsamea","acetic acid","C2H4O3","oxirane-2,2-diol"
"240","Abies balsamea","acetic acid","C2H5NO2","N-hydroxyacetamide"
"241","Abies balsamea","acetic acid","C2H5NO","acetamide"
"242","Abies balsamea","acetic acid","C10H10FNO3","ethyl 2-(3-fluoroanilino)-2-oxoacetate"
"243","Abies balsamea","acetic acid","C7H11NO3","ethyl 2-(cyclopropylamino)-2-oxoacetate"
"244","Abies balsamea","acetic acid","C7H13NO3","ethyl 2-oxo-2-(propylamino)acetate"
"245","Abies balsamea","acetic acid","C7H11NO3","ethyl 2-oxo-2-(prop-2-enylamino)acetate"
"246","Abies balsamea","acetic acid","C9H15NO3","ethyl 2-(cyclopentylamino)-2-oxoacetate"
"247","Abies balsamea","acetic acid","C11H12FNO3","ethyl 2-[(4-fluorophenyl)methylamino]-2-oxoacetate"
"248","Abies balsamea","acetic acid","C7H13NO4","ethyl 2-(2-methoxyethylamino)-2-oxoacetate"
"249","Abies balsamea","acetic acid","C61H88N16O14","acetic acid;N-[1-[[1-[[1-[[1-[[1-[[1-[[5-(diaminomethylideneamino)-1-[2-(ethylcarbamoyl)pyrrolidin-1-yl]-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide"
"250","Abies balsamea","acetic acid","C7H16N4O2","(2S)-2-amino-5-[(N'-methylcarbamimidoyl)amino]pentanoic acid"
"251","Abies balsamea","acetic acid","C24H35N5O5","1-[2-amino-3-(4-hydroxyphenyl)propanoyl]-N-[1-(2-carbamoylpyrrolidin-1-yl)-3-methyl-1-oxobutan-2-yl]pyrrolidine-2-carboxamide"
"252","Abies balsamea","acetic acid","C2H2O2","oxiran-2-one"
"253","Abies balsamea","acetic acid","C2H10O2","methane;methanol;hydrate"
"254","Abies balsamea","acetic acid","C2H8O2","formaldehyde;methane;hydrate"
"255","Abies balsamea","acetic acid","C21H14N2O5","acetic acid;11-oxo-3,10-diazapentacyclo[10.7.1.02,10.04,9.016,20]icosa-1(20),2,4,6,8,12,14,16,18-nonaene-17-carboxylic acid"
"256","Abies balsamea","acetic acid","C28H51N9O7","acetic acid;(2S)-6-amino-2-[[(2S)-2-[[2-[[(2S)-6-amino-2-(hexanoylamino)hexanoyl]amino]acetyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]hexanamide"
"257","Abies balsamea","acetic acid","C30H37N5O7S","acetic acid;(2S)-2-[[(2R)-2-(benzylsulfonylamino)-3-hydroxypropanoyl]amino]-N-[(4-carbamimidoylphenyl)methyl]-4-phenylbutanamide"
"259","Abies balsamea","acetic acid","C18H23F3N2O4","2-[4-[(2-methylpropan-2-yl)oxycarbonyl]piperazin-1-yl]-2-[2-(trifluoromethyl)phenyl]acetic acid"
"260","Abies balsamea","acetic acid","C2H2Cl2O2","2,2-dichloroacetic acid"
"261","Abies balsamea","acetic acid","C2H5NOS","2-sulfanylacetamide"
"262","Abies balsamea","acetic acid","C2H4O2","hydron;acetate"
"263","Abies balsamea","indole-3-acetic acid","C10H9NO2","2-(1H-indol-3-yl)acetic acid"
"264","Abies balsamea","indole-3-acetic acid","C10H8NO2-","2-(1H-indol-3-yl)acetate"
"265","Abies balsamea","indole-3-acetic acid","C6H13N3O3","(2S)-2-amino-5-(carbamoylamino)pentanoic acid"
"266","Abies balsamea","indole-3-acetic acid","C6H13N3O3","2-amino-5-(carbamoylamino)pentanoic acid"
"268","Abies balsamea","iaa","C5H6N2O2","2-(1H-imidazol-5-yl)acetic acid"
"269","Abies balsamea","iaa","C18H13N3O4","2-[(E)-[2-(2-hydroxy-1H-indol-3-yl)indol-3-ylidene]amino]oxyacetic acid"
"270","Abies balsamea","iaa","C11H9NO2","(E)-3-(1H-indol-3-yl)prop-2-enoic acid"
"272","Abies balsamea","iaa","C18H13N3O4","2-[(E)-[(2Z)-2-(2-oxo-7H-indol-3-ylidene)-7H-indol-3-ylidene]amino]oxyacetic acid"
"273","Abies balsamea","iaa","C2H3IO2","2-iodoacetic acid"
"274","Abies balsamea","iaa","C10H8NNaO2","sodium;2-(1H-indol-3-yl)acetate"
"275","Abies balsamea","iaa","C10H20O2","4-(2-hydroxypropan-2-yl)-1-methylcyclohexan-1-ol"
"276","Abies balsamea","dimethoate","C5H12NO3PS2","2-dimethoxyphosphinothioylsulfanyl-N-methylacetamide"
"277","Abies balsamea","dimethoate","C7H12O4","dimethyl pentanedioate"
"278","Abies balsamea","diazinon","C12H21N2O3PS","diethoxy-(6-methyl-2-propan-2-ylpyrimidin-4-yl)oxy-sulfanylidene-lambda5-phosphane"
"279","Abies balsamea","diazinon","C4H4N2O","1H-pyridazin-6-one"
"280","Abies balsamea","diazinon","C14H10O2","6H-benzo[c][1]benzoxepin-11-one"
"281","Abies balsamea","2-pam","C7H9N2O+","(NE)-N-[(1-methylpyridin-1-ium-2-yl)methylidene]hydroxylamine"
"282","Abies balsamea","2-pam","C7H9IN2O","(NE)-N-[(1-methylpyridin-1-ium-2-yl)methylidene]hydroxylamine;iodide"
"283","Abies balsamea","2-pam","C7H9ClN2O","(NE)-N-[(1-methylpyridin-1-ium-2-yl)methylidene]hydroxylamine;chloride"
"284","Abies balsamea","2-pam","C7H9N2O+","(NZ)-N-[(1-methylpyridin-1-ium-2-yl)methylidene]hydroxylamine"
"285","Abies balsamea","2-pam","C7H9IN2O","(NZ)-N-[(1-methylpyridin-1-ium-2-yl)methylidene]hydroxylamine;iodide"
"287","Abies balsamea","2-chloroethylphosphonic acid","C2H5ClO3P-","2-chloroethyl(hydroxy)phosphinate"
"288","Abies balsamea","mes","C6H13NO4S","2-morpholin-4-ylethanesulfonic acid"
"289","Abies balsamea","mes","C26H24N4O8","methyl 5-amino-6-(7-amino-6-methoxy-5,8-dioxoquinolin-2-yl)-4-(2-hydroxy-3,4-dimethoxyphenyl)-3-methylpyridine-2-carboxylate"
"290","Abies balsamea","mes","C6H15NO5S","2-morpholin-4-ylethanesulfonic acid;hydrate"
"291","Abies balsamea","mes","C6H9NO4S","2-(1,4-oxazin-4-yl)ethanesulfonic acid"
"292","Abies balsamea","mes","C6H13NO4S","2-morpholin-4-ium-4-ylethanesulfonate"
"293","Abies balsamea","mes","C5H11NO","4-methylmorpholine"
"294","Abies balsamea","mes","C6H13NO3S","2-morpholin-4-ylethanesulfinic acid"
"295","Abies balsamea","mes","C6H9NO3S","2-(1,4-oxazin-4-yl)ethanesulfinic acid"
"296","Abies balsamea","mes","C6H11NO4S","(E)-2-morpholin-4-ylethenesulfonic acid"
"297","Abies balsamea","mes","C6H11NO4S","2-(2,3-dihydro-1,4-oxazin-4-yl)ethanesulfonic acid"
"298","Abies balsamea","mes","CH4O3S","methanesulfonic acid"
"299","Abies balsamea","mes","C6H12KNO4S","potassium;2-morpholin-4-ylethanesulfonate"
"300","Abies balsamea","mes","C6H12NNaO4S","sodium;2-morpholin-4-ylethanesulfonate"
"301","Abies balsamea","mes","C2H6O3S","ethanesulfonic acid"
"302","Abies balsamea","mes","C2H7NO3S","2-aminoethanesulfonic acid"
"303","Abies balsamea","mes","C6H12NO4S",NA
"304","Abies balsamea","mes","C6H11NO","4-ethyl-2,3-dihydro-1,4-oxazine"
"305","Abies balsamea","mes","C6H14NO4S+","2-morpholin-4-ium-4-ylethanesulfonic acid"
"306","Abies balsamea","mes","H2O3S","sulfurous acid"
"307","Abies balsamea","mes","C6H13NO","4-ethylmorpholine"
"308","Abies balsamea","mes","C5H7NO","4-methyl-1,4-oxazine"
"309","Abies balsamea","mes","C6H15NO3S","2-(diethylamino)ethanesulfonic acid"
"310","Abies balsamea","mes","C6H9NO","4-ethyl-1,4-oxazine"
"311","Abies balsamea","mes","C6H16NO4S+","molecular hydrogen;2-morpholin-4-ium-4-ylethanesulfonic acid"
"312","Abies balsamea","mes","C6H9NOS","2-(2,3-dihydro-1,4-oxazin-4-yl)ethanethial"
"313","Abies balsamea","mes","C5H9NO","4-methyl-2,3-dihydro-1,4-oxazine"
"314","Abies balsamea","mes","C3H8O3S","methyl ethanesulfonate"
"315","Abies balsamea","mes","C12H8N2O4","2-(3-carboxypyridin-2-yl)pyridine-3-carboxylic acid"
"316","Abies balsamea","mes","C3H9NO3S","2-(methylamino)ethanesulfonic acid"
"317","Abies balsamea","mes","C5H13NO4S","2-(2-methoxyethylamino)ethanesulfonic acid"
"318","Abies balsamea","mes","C6H12NO4S-","2-morpholin-4-ylethanesulfonate"
"319","Abies balsamea","mes","C7H8N2O4","dimethyl 1H-pyrazole-3,5-dicarboxylate"
"320","Abies balsamea","mes","C6H13NO5S","2-[(2S)-2-hydroxymorpholin-4-yl]ethanesulfonic acid"
"321","Abies balsamea","mes","C6H11NO4S","(9aR)-3,4,6,7,9,9a-hexahydro-[1,4]oxazino[4,3-e][1,2,5]oxathiazine 2,2-dioxide"
"322","Abies balsamea","mes","C4H9NO","morpholine"
"323","Abies balsamea","glycan","C18H32O16","2-[4,5-dihydroxy-2-(hydroxymethyl)-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol"
"324","Abies balsamea","graphite","C","carbon"
"325","Abies balsamea","graphite","CH4","methane"
"326","Abies balsamea","periodate","IO4-","periodate"
"327","Abies balsamea","periodate","HIO4","periodic acid"
"328","Abies balsamea","tannins","C76H52O46","[2,3-dihydroxy-5-[[(2S,3S,4R,5S,6R)-3,4,5,6-tetrakis[[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoyl]oxy]oxan-2-yl]methoxycarbonyl]phenyl] 3,4,5-trihydroxybenzoate"
"329","Abies balsamea","tannins","C27H24O18","[3,5-dihydroxy-4,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-2-yl]methyl 3,4,5-trihydroxybenzoate"
"330","Abies balsamea","tannins","C76H52O46","[2,3-dihydroxy-5-[[(2R,3R,4S,5R,6S)-3,4,5,6-tetrakis[[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoyl]oxy]oxan-2-yl]methoxycarbonyl]phenyl] 3,4,5-trihydroxybenzoate"
"331","Abies balsamea","tannins","C76H52O46","[2,3-dihydroxy-5-[[3,4,5,6-tetrakis[[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoyl]oxy]oxan-2-yl]methoxycarbonyl]phenyl] 3,4,5-trihydroxybenzoate"
"332","Abies balsamea","tannins","C76H52O46","[2,3-dihydroxy-5-[[(2R,3R,4S,5R,6R)-3,4,5,6-tetrakis[[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxybenzoyl]oxy]oxan-2-yl]methoxycarbonyl]phenyl] 3,4,5-trihydroxybenzoate"
"333","Abies balsamea","tannins","C30H48O4","(4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"334","Abies balsamea","tannins","C30H48O4","10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"335","Abies balsamea","tannins","C30H46O4","(4aR,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,5,6,6a,7,8,8a,10,11,12,13,14b-dodecahydropicene-4a-carboxylic acid"
"336","Abies balsamea","tannins","C30H48O4","(4aS,6aS,6bR,10R,11R,12aR)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"337","Abies balsamea","tannins","C30H48O4","(4aS,6aS,6bR,12aR)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"338","Abies balsamea","tannins","C30H48O4","(4aS,6bR,10R,11S,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"339","Abies balsamea","tannins","C30H48O4","(6aR,10R)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"340","Abies balsamea","tannins","C30H48O4","(4aS,6aR,6aS,6bR,10S,11R,12aR,14bR)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"341","Abies balsamea","tannins","C30H48O4","(4aS,6aS,6bR,10S,11R,12aR)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"342","Abies balsamea","tannins","C30H48O4","(4aS,6aS,6bR,8aR,10R,11R,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"343","Abies balsamea","tannins","C30H48O4","(4aS,10R,11R,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"344","Abies balsamea","tannins","C30H48O4","(10R)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"345","Abies balsamea","tannins","C30H48O4","(4aS,6aS,6aS,6bR,8aR,10R,11R,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"346","Abies balsamea","tannins","C30H48O4","(6bR,10R,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"347","Abies balsamea","tannins","C30H48O4","(4aS,6aS,6aS,6bR,8aS,12aR,14bR)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"348","Abies balsamea","tannins","C30H48O4","(4aS,6aR,6aS,6bR,8aR,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
"349","Abies balsamea","tannins","C30H48O4","(4aS,6aR,6aS,6bR,8aR,10S,11S,12aR,14bS)-10,11-dihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid"
